query_ident;split;inference_time;planning_time;execution_time
q16__f67cec3d635586efb847c832072be83b42cc45b7;train;0.0016489028930664062;17.714;142.429
q16__fbe34e8fdf672a34fd82cbbd6d9a81fd02ce17d1;train;0.0016689300537109375;10.092;5079.557
q2__q2-001;test;248.58568739891052;23.603;5056.832
q2__q2-012;test;243.14609670639038;28.404;17213.876
q2__q2-032;test;238.8331413269043;21.508;96145.499
q2__q2-035;test;250.83062934875488;21.198;19197.698
q2__q2-050;test;234.9408197402954;22.124;7153.56
q2__q2-081;test;234.12332463264465;22.591;45381.272
q2__q2-094;test;191.94515204429626;29.656;8247.766
q2__q2-098;test;229.5473403930664;0;360000
q7__q7-034;test;21.567417860031128;1.266;865.587
q7__q7-036;test;19.896066904067993;1.331;875.843
q7__q7-047;test;19.916064262390137;1.27;875.376
q7__q7-077;test;18.09133815765381;1.279;872.566
q7__q7-082;test;19.715496301651;1.27;2656.419
q7__q7-085;test;19.794862031936646;1.343;957.118
q7__q7-095;test;20.184415340423584;1.262;885.108
q7__q7-099;test;18.428541898727417;1.283;879.283
q13__13ad1b8c6bea4fda1892b9fa82cc1ceb9ceb85fc;test;0.002019166946411133;74.184;358.008
q13__1ddcc8650e17b292bc7344902baffc90c5ae5761;test;0.0021905899047851562;72.903;585.361
q13__935e2051bf80eeafe91aeb6eb719b6b64b9592c2;test;0.001917123794555664;77.957;2831.857
q13__a091adce62743b65c04532e98e8ff3d7e546ea77;test;0.002051830291748047;73.897;140.691
q13__a3d03772d880754fc4e150d82908757477ae2186;test;0.002081155776977539;65.544;1081.981
q13__add0df9dccb2790c14508e19c9e0deb79fad6ea2;test;0.0020897388458251953;65.377;735.658
q13__d383cd5b4aee7d3f73508e2a1fe5f6d0f7dd42a2;test;0.0021941661834716797;62.026;78.151
q13__d4707be2adfdbc842f42acb1fc16e3a43faf7474;test;0.0018892288208007812;71.094;256.811
